x,y
89.8815,90.5918
40.7842,40.6792
85.9341,82.062
70.9878,61.3424
11.4077,9.70835
1.08114,85.5677
91.4089,78.4826
11.7685,20.7098
49.4707,98.9052
37.3509,10.3058
30.3779,29.9028
90.0977,71.3418
14.3184,10.1916
56.6143,32.1954
18.1469,38.2607
39.7524,87.0058
51.7432,12.2786
43.3211,56.6818
83.7334,23.9196
38.6078,87.6783
29.3278,88.8009
20.9578,35.9474
78.4025,81.9742
68.4903,49.7888
6.6695,18.7847
6.36966,45.4548
52.0355,36.7022
57.1696,36.3745
55.2928,92.6052
36.472,13.5885
26.0853,74.8029
80.0435,63.2133
73.4497,53.1926
40.8558,20.675
67.3174,67.613
68.0449,55.1341
79.2568,17.1865
96.9496,52.8913
86.8994,20.3634
71.4755,17.7346
22.3718,58.6758
38.0823,45.741
67.6162,17.0922
39.7298,2.81159
41.2323,43.682
32.5469,36.4753
8.15572,6.69096
20.6382,58.3098
88.7181,14.6578
46.041,50.0269
22.2298,58.7433
30.7407,3.67755
3.53251,84.2268
0.949429,71.6998
64.7452,95.7045
21.5974,84.913
78.8451,94.8654
25.4696,63.805
31.388,80.6511
16.378,25.1135
90.0719,14.5099
29.1006,73.0665
34.4746,75.1054
12.4977,22.8581
66.1549,97.613
55.7422,23.5935
96.7821,35.1846
61.6818,1.21298
10.5448,8.23988
89.7102,91.4093
41.9571,30.3798
61.8175,33.0182
44.9842,85.6748
75.0531,53.7669
36.6567,19.6942
29.1669,82.601
68.9533,86.466
81.3923,59.268
71.4608,70.6586
52.9396,57.2404
70.3979,74.3001
41.7759,82.4101
91.0047,78.6969
53.2352,38.3813
3.36451,52.9485
35.2868,55.5975
23.5642,25.2356
49.1147,65.8419
83.8812,67.0543
29.938,73.0789
15.7247,83.6866
24.7235,19.1625
45.6941,47.683
98.3753,60.3562
8.76877,88.6077
52.9205,53.4618
53.0055,1.83375
2.46413,58.6891
91.3703,53.8458
35.6704,24.9369
15.8471,79.3809
7.91645,6.01788
25.8028,53.2722
31.3622,36.5658
32.0541,1.65134
92.3954,41.096
14.8605,30.4793
92.8506,36.2049
68.8145,0.912267
21.1778,51.4501
7.8908,3.03648
51.0455,24.9018
70.3219,5.27864
85.1116,99.2909
73.4816,28.0847
81.5328,45.679
22.2725,56.3152
9.46565,93.857
49.4218,76.9873
71.395,64.6955
49.832,42.6858
85.4165,58.2448
26.3679,8.23956
76.7341,80.868
90.2833,31.4935
87.9126,76.3242
73.7457,36.8992
99.3648,43.5405
32.2372,35.1379
41.1901,6.66586
40.854,95.5852
56.7275,7.18305
22.0598,40.1941
20.1909,73.1137
3.00055,72.5118
6.78933,99.7964
35.7124,15.1914
53.8297,70.6492
65.2743,52.4176
75.6916,30.6276
81.9889,18.4201
85.2005,37.1232
51.819,30.0365
1.70413,21.2716
87.566,79.04
22.6172,50.1321
99.9082,16.1263
73.3269,12.582
30.6518,39.853
35.5322,33.6789
83.0363,49.0674
37.3562,19.3635
34.4862,85.4455
76.2922,88.5017
10.3166,70.5466
72.8318,72.4284
1.67791,59.7959
71.0855,41.5901
53.7277,83.2848
45.2686,1.68873
62.5668,41.1177
86.8913,59.3769
32.5316,90.7427
11.1011,1.72671
52.8472,27.2324
49.6932,69.2959
86.571,97.8689
51.7803,98.3096
3.45943,14.5669
39.3867,31.8521
38.8585,53.9504
11.6093,4.8401
76.8679,82.4471
60.2482,41.4203
76.7206,99.0821
22.1191,64.7242
21.6692,53.1864
58.4023,13.1023
68.961,55.4782
66.1166,16.4422
39.5222,49.7266
0.532283,25.5416
94.4184,96.3703
96.77,64.8856
68.8955,58.9011
65.3525,44.218
97.2244,7.61569
81.1579,82.0187
4.9399,73.6597
32.8217,75.9867
95.3442,90.9326
88.065,23.7469
1.23704,58.8426
33.3715,79.6057
21.1007,39.5823
6.13414,31.5399
60.5781,97.139
17.4751,71.3954
60.4731,41.0835
52.4031,39.8956
44.4354,85.9669
51.0658,93.0313
71.6771,23.6432
1.38377,63.2197
68.762,67.6478
92.7649,95.1267
2.95891,97.8572
47.0393,42.4888
99.9177,42.156
84.1446,2.15204
80.5445,3.18176
42.3294,92.1225
99.3253,68.9349
26.9292,12.4274
99.1804,73.3548
46.8826,77.144
60.7682,45.3923
47.0255,46.3485
17.6309,84.8648
41.5784,55.9288
84.2319,31.2847
43.7685,56.0661
57.144,40.3106
16.0002,22.7591
8.58707,32.6671
52.6419,62.6038
85.848,91.9112
75.127,86.9334
85.3346,63.6725
17.3397,20.3226
22.6435,72.6137
36.5214,31.4545
12.0801,98.8689
92.0224,60.4805
55.6751,35.4604
57.3064,80.4358
11.0793,89.2509
38.7885,52.052
22.9884,21.7852
23.4863,17.4162
6.44425,88.8025
56.4981,54.3928
36.4028,10.0227
86.6003,18.3432
26.2671,46.3445
77.0496,74.4183
26.4826,76.563
72.2772,28.3464
42.0805,65.3514
41.4361,62.475
13.7168,54.5207
21.027,48.8714
81.5306,55.5651
31.0611,0.720569
83.0508,51.6344
22.3337,41.0004
1.25786,23.0352
53.5839,10.3335
24.1612,22.5892
82.2627,14.0624
83.462,65.0754
18.5956,56.7917
7.76912,11.7688
98.1998,72.4167
13.1201,1.02305
34.4415,12.9766
27.2036,58.3127
27.8613,63.9539
43.1843,23.3432
66.1192,47.6738
42.8159,44.6235
55.5817,67.0916
32.504,98.2903
70.2914,20.5396
17.9401,27.1434
6.75278,96.6601
52.064,26.9201
80.0053,39.1946
81.6909,59.7953
41.1352,83.4163
24.8129,20.4381
37.5674,64.7912
14.0995,60.3288
8.78617,2.2009
49.5797,35.6675
74.0677,74.5196
0.381875,12.8804
73.2872,90.8125
1.20143,48.2799
30.2115,36.3892
85.4554,24.7463
96.6601,88.7062
16.9818,24.406
80.2297,69.9446
63.9035,56.9461
67.2992,83.8224
89.3465,30.4956
17.1413,88.0353
4.98535,29.5358
25.7963,10.1275
76.0273,99.1477
56.1748,46.0554
3.40533,12.1886
81.1165,20.5394
77.9028,3.67172
69.8704,72.4923
9.9462,26.7982
74.5871,78.3245
96.4304,35.943
35.9613,8.55055
59.3492,44.8581
54.4567,63.7372
3.65367,52.9625
36.1993,69.6307
13.0082,77.6395
43.517,58.6762
22.7659,66.6436
73.2072,98.447
69.6167,42.4625
15.1148,87.8172
63.9348,3.05321
33.9345,11.3304
51.0607,42.9424
62.3608,38.1135
23.7468,55.6449
52.1565,65.1408
35.3328,93.2125
13.237,73.3896
34.8638,68.3062
77.476,94.6902
41.2429,28.5503
7.55586,9.43612
22.8993,99.9592
96.8606,20.417
5.47815,52.4172
46.8346,21.9156
62.3027,11.1741
54.0967,42.3502
30.5529,86.5117
92.4215,22.6147
50.7902,95.2979
75.3566,53.6082
58.6302,56.8182
28.8582,61.8285
60.0303,75.9572
74.9603,6.04831
54.4931,81.2094
69.5894,6.11073
42.1701,26.4237
82.7039,62.193
32.5345,2.38555
43.9916,42.0075
10.8311,30.6752
25.6234,25.1159
89.6212,53.6653
61.4204,69.8061
25.3421,31.229
3.68781,18.3762
21.5529,35.6729
12.8862,44.9141
